seed,src,dst,target_regime,d_beh,d_cost,signed_cost,floor,ref_train_steps,steps_to_reach,censored,positive_transfer
1,normal_h8,wind_h8,wind,0.022840654477477074,0.0,-7.629606137200006,0.05914865032074943,630,0,False,True
1,normal_h8,damped_h8,damped,0.0352390855550766,2.424644243386057,2.130634996744375,0.010348154155034867,1400,220,False,False
1,normal_h8,blur_h8,blur,0.03018059954047203,1.5501661314850763,1.4181056259170415,0.033979051642947726,1400,240,False,False
1,normal_h16,wind_h8,wind,0.025260329246520996,0.18127948613393882,-5.32905874294894,0.03296545289811634,1400,20,False,True
1,normal_h16,damped_h8,damped,0.060378916561603546,2.0680627009225274,1.5864193714741215,0.006567974412252033,1400,140,False,False
1,normal_h16,blur_h8,blur,0.03279857337474823,0.5328098500058762,0.025561696243663987,0.019146159906235954,1400,140,False,False
1,compressed_h2,wind_h8,wind,0.04263297840952873,0.9232710514749787,0.5832541348442182,0.07842920432015071,1400,100,False,False
1,compressed_h2,damped_h8,damped,0.07350481301546097,13.688368496440704,13.688368496440704,0.03329245135897682,1400,400,True,False
1,compressed_h2,blur_h8,blur,0.054818376898765564,0.36017091690547953,-0.6169856777266836,0.07481998564705016,1400,40,False,True
1,wind_h8,normal_h8,normal,0.022840654477477074,0.10778503001682344,-3.5350341636037057,0.04626533114720904,1400,20,False,True
1,wind_h8,normal_h16,normal,0.025260329246520996,0.10778503001682344,-3.571491131706842,0.04626533114720904,1400,20,False,True
1,wind_h8,compressed_h2,normal,0.04263297840952873,0.10778503001682344,-3.53210051097567,0.04626533114720904,1400,20,False,True
1,wind_h8,damped_h8,damped,0.03520457446575165,2.413351418953093,2.1895570099235524,0.010348154155034867,1400,200,False,False
1,wind_h8,blur_h8,blur,0.032864026725292206,2.114402330110944,2.1067480880116665,0.033979051642947726,1400,300,False,False
1,wind_h8,velocity_aux_h8,normal,0.022857435047626495,0.10778503001682344,-3.5845789266011057,0.04626533114720904,1400,20,False,True
1,damped_h8,normal_h8,normal,0.0352390855550766,1.352909739528384,0.2527148160669551,0.04626533114720904,1400,120,False,False
1,damped_h8,normal_h16,normal,0.060378916561603546,1.338290824776605,0.20996998510663625,0.04626533114720904,1400,120,False,False
1,damped_h8,compressed_h2,normal,0.07350481301546097,1.3374278152745875,0.21178644942859004,0.04626533114720904,1400,120,False,False
1,damped_h8,wind_h8,wind,0.03520457446575165,1.298488162812733,-1.6546299694076403,0.05914865032074943,630,100,False,True
1,damped_h8,blur_h8,blur,0.0462527722120285,8.49431715929319,8.49431715929319,0.033979051642947726,1400,400,True,False
1,damped_h8,velocity_aux_h8,normal,0.04725310206413269,1.3453634395485838,0.22114788114078593,0.04626533114720904,1400,120,False,False
1,blur_h8,normal_h8,normal,0.03018059954047203,0.37041173946289807,-2.265048152870601,0.04626533114720904,1400,40,False,True
1,blur_h8,normal_h16,normal,0.03279857337474823,0.37931143953686686,-2.215004501834747,0.04626533114720904,1400,40,False,True
1,blur_h8,compressed_h2,normal,0.054818376898765564,0.3677215916769846,-2.2836348991545408,0.04626533114720904,1400,40,False,True
1,blur_h8,wind_h8,wind,0.032864026725292206,0.010520833825308218,-6.9174251878072335,0.05914865032074943,630,0,False,True
1,blur_h8,damped_h8,damped,0.0462527722120285,2.8778933993880718,2.6949220809435093,0.010348154155034867,1400,240,False,False
1,blur_h8,velocity_aux_h8,normal,0.034756261855363846,0.3736015615009128,-2.2404109419338276,0.04626533114720904,1400,40,False,True
1,velocity_aux_h8,wind_h8,wind,0.022857435047626495,0.0,-10.39168475591947,0.05900849312070816,630,0,False,True
1,velocity_aux_h8,damped_h8,damped,0.04725310206413269,2.712141069273154,2.42100872489668,0.009909403324127198,1400,200,False,False
1,velocity_aux_h8,blur_h8,blur,0.034756261855363846,0.12013960972664856,-2.389012965181517,0.03747807362722972,1400,20,False,True
