seed,src,via,dst,is_null,direct,leg1,leg2,chained
4,damped_h8,__NULL__,blur_h8,True,18.968655034663186,0.0,14.110912769086775,14.110912769086775
4,damped_h8,normal_h8,blur_h8,False,18.968655034663186,5.656849981773469,3.03274718258116,8.689597164354629
4,damped_h8,normal_h16,blur_h8,False,18.968655034663186,5.741152645576569,3.0783031204390143,8.819455766015583
4,damped_h8,compressed_h2,blur_h8,False,18.968655034663186,5.728597978750863,3.131282906683663,8.859880885434526
4,damped_h8,wind_h8,blur_h8,False,18.968655034663186,1.8256232180292638,4.751503988863929,6.577127206893193
4,damped_h8,velocity_aux_h8,blur_h8,False,18.968655034663186,5.726190971476689,3.1140741701163943,8.840265141593083
4,compressed_h2,__NULL__,damped_h8,True,8.582443978105273,0.7385754045985976,6.128537192231135,6.867112596829732
4,compressed_h2,wind_h8,damped_h8,False,8.582443978105273,0.0,5.879511208761306,5.879511208761306
4,compressed_h2,blur_h8,damped_h8,False,8.582443978105273,3.3601710976116257,11.146764138624784,14.506935236236409
4,wind_h8,__NULL__,blur_h8,True,7.936003857188753,0.0,3.0454637370412314,3.0454637370412314
4,wind_h8,normal_h8,blur_h8,False,7.936003857188753,0.6409930312444292,1.4492635466749701,2.0902565779193996
4,wind_h8,normal_h16,blur_h8,False,7.936003857188753,0.6404595086498865,1.4260947174496115,2.0665542260994982
4,wind_h8,compressed_h2,blur_h8,False,7.936003857188753,0.6390088763501909,1.4476755199924345,2.0866843963426254
4,wind_h8,damped_h8,blur_h8,False,7.936003857188753,1.9783148246388587,12.170710759976552,14.149025584615412
4,wind_h8,velocity_aux_h8,blur_h8,False,7.936003857188753,0.6300867947321088,1.4731195838678444,2.1032063785999533
4,normal_h8,__NULL__,blur_h8,True,7.19673563658245,0.4865202071174741,0.7738662101919687,1.2603864173094428
4,normal_h8,wind_h8,blur_h8,False,7.19673563658245,0.0,2.0376729236708746,2.0376729236708746
4,normal_h8,damped_h8,blur_h8,False,7.19673563658245,2.9162791321674977,11.41911480729542,14.335393939462918
4,damped_h8,__NULL__,compressed_h2,True,5.789448459943135,0.0,2.9316442656138593,2.9316442656138593
4,damped_h8,wind_h8,compressed_h2,False,5.789448459943135,1.8157159525250628,0.024894445661514525,1.8406103981865773
4,damped_h8,blur_h8,compressed_h2,False,5.789448459943135,19.03237366297889,0.005857620447401041,19.038231283426292
4,damped_h8,__NULL__,velocity_aux_h8,True,5.7563469253835216,0.0,2.9365082458844256,2.9365082458844256
4,damped_h8,wind_h8,velocity_aux_h8,False,5.7563469253835216,1.8208547683935312,0.025456645185985283,1.8463114135795164
4,damped_h8,blur_h8,velocity_aux_h8,False,5.7563469253835216,19.142516802227686,0.013724813385615209,19.1562416156133
