seed,src,dst,direct,null,best_via,best,worst_via,worst,gain_vs_null,beats_null,route_spread,worst_beaten_by_null,compute_component,total_advantage
3,compressed_h2,damped_h8,22.31641973862572,3.731312769746024,wind_h8,5.800337496731016,blur_h8,10.858177585734264,-0.5545031613969531,False,1.3555122288361572,True,0.832799668878436,0.7400865566849115
3,damped_h8,blur_h8,12.12413908186413,8.650752196709314,wind_h8,2.2706070584910263,velocity_aux_h8,12.955290373119098,0.7375248987764614,True,1.2351160999262527,True,0.2864852392159105,0.8127201409387071
3,damped_h8,velocity_aux_h8,11.317960936635261,8.37890712585714,wind_h8,3.2888013843506108,blur_h8,13.567285870748854,0.6074904119415006,True,1.2267094421752267,True,0.2596805049277612,0.7094174999575192
3,damped_h8,compressed_h2,11.30077057958595,8.321779637346191,wind_h8,3.1289527565240856,blur_h8,13.69713806420092,0.6240043725164168,True,1.2699429410806917,True,0.26360954071761244,0.7231204071891947
3,damped_h8,normal_h8,11.242649699487387,8.335073540844617,wind_h8,3.269781450667078,blur_h8,13.609990539531866,0.6077081462276166,True,1.2405660295850234,True,0.25862018619821825,0.7091627384942746
3,damped_h8,normal_h16,11.192430487937393,8.37146573998625,wind_h8,3.209023315991674,blur_h8,13.363676789261053,0.6166712717148449,True,1.2130078278605076,True,0.25204219503453057,0.7132862858116306
