seed,src,dst,target_regime,d_beh,d_cost,signed_cost,floor,ref_train_steps,steps_to_reach,censored,positive_transfer
0,normal_h8,wind_h8,wind,0.021304871886968613,0.0,-10.906613522578802,0.0644879628741552,840,0,False,True
0,normal_h8,damped_h8,damped,0.04615964740514755,3.4836929786418165,3.4163033879465527,0.010343366766732837,1400,280,False,False
0,normal_h8,blur_h8,blur,0.020778993144631386,4.899869868679652,4.899869868679652,0.03057926855390034,1400,400,True,False
0,normal_h16,wind_h8,wind,0.020850080996751785,0.0,-18.20175496216804,0.06784458236088828,350,0,False,True
0,normal_h16,damped_h8,damped,0.04564424231648445,1.7132608034307992,1.3594824990760235,0.007024344991123865,1400,160,False,False
0,normal_h16,blur_h8,blur,0.027375780045986176,6.7854496368340085,6.7854496368340085,0.013090349237124125,1400,400,True,False
0,compressed_h2,wind_h8,wind,0.036554004997015,3.020937632000634,3.020937632000634,0.07028204751393152,1400,300,False,False
0,compressed_h2,damped_h8,damped,0.06362515687942505,18.762857094643607,18.762857094643607,0.024857573471372088,1400,400,True,False
0,compressed_h2,blur_h8,blur,0.03587858006358147,1.4217076273191531,0.9863871402210636,0.07183912784334213,1400,160,False,False
0,wind_h8,normal_h8,normal,0.021304871886968613,2.1558928357230283,2.1558928357230283,0.031352382803720144,1400,320,False,False
0,wind_h8,normal_h16,normal,0.020850080996751785,2.176434463924831,2.176434463924831,0.031352382803720144,1400,320,False,False
0,wind_h8,compressed_h2,normal,0.036554004997015,2.145128699049115,2.1451212276541978,0.031352382803720144,1400,320,False,False
0,wind_h8,damped_h8,damped,0.037065304815769196,2.6649080258276725,2.403993012708804,0.010343366766732837,1400,220,False,False
0,wind_h8,blur_h8,blur,0.032610516995191574,4.054990435876545,4.054990435876545,0.03057926855390034,1400,400,True,False
0,wind_h8,velocity_aux_h8,normal,0.01945761777460575,2.1442198620902158,2.1442198620902158,0.031352382803720144,1400,320,False,False
0,damped_h8,normal_h8,normal,0.04615964740514755,8.33277315989373,8.33277315989373,0.031352382803720144,1400,400,True,False
0,damped_h8,normal_h16,normal,0.04564424231648445,8.353145730873894,8.353145730873894,0.031352382803720144,1400,400,True,False
0,damped_h8,compressed_h2,normal,0.06362515687942505,8.326495083551556,8.326495083551556,0.031352382803720144,1400,400,True,False
0,damped_h8,wind_h8,wind,0.037065304815769196,0.38765866463146503,-6.328732440395964,0.0644879628741552,840,40,False,True
0,damped_h8,blur_h8,blur,0.05208376795053482,8.805389212237463,8.805389212237463,0.03057926855390034,1400,400,True,False
0,damped_h8,velocity_aux_h8,normal,0.03854960948228836,8.384640226288447,8.384640226288447,0.031352382803720144,1400,400,True,False
0,blur_h8,normal_h8,normal,0.020778993144631386,5.138693792006324,5.138693792006324,0.031352382803720144,1400,400,True,False
0,blur_h8,normal_h16,normal,0.027375780045986176,5.1032840292605135,5.1032840292605135,0.031352382803720144,1400,400,True,False
0,blur_h8,compressed_h2,normal,0.03587858006358147,5.151722588236368,5.151722588236368,0.031352382803720144,1400,400,True,False
0,blur_h8,wind_h8,wind,0.032610516995191574,0.0,-8.820900527730823,0.0644879628741552,840,0,False,True
0,blur_h8,damped_h8,damped,0.05208376795053482,5.187077758094623,5.187077758094623,0.010343366766732837,1400,380,False,False
0,blur_h8,velocity_aux_h8,normal,0.027013568207621574,5.125581764985643,5.125581764985643,0.031352382803720144,1400,400,True,False
0,velocity_aux_h8,wind_h8,wind,0.01945761777460575,0.0,-12.07344916462898,0.06376299176897321,700,0,False,True
0,velocity_aux_h8,damped_h8,damped,0.03854960948228836,2.167023146909381,1.8597103159815545,0.011198976446711828,1400,200,False,False
0,velocity_aux_h8,blur_h8,blur,0.027013568207621574,4.768416193269546,4.768416193269546,0.027660712174006872,1400,400,True,False
