seed,src,dst,target_regime,d_beh,d_cost,signed_cost,floor,ref_train_steps,steps_to_reach,censored,positive_transfer
6,normal_h8,wind_h8,wind,0.020034320652484894,0.07473853088560564,-13.455843958116713,0.04904297249657767,1120,20,False,True
6,normal_h8,damped_h8,damped,0.05156705155968666,3.8873825629079137,3.678974537149306,0.006889539271120041,1400,440,False,False
6,normal_h8,blur_h8,blur,0.02695227786898613,3.1502237963298017,2.8781147547184482,0.02783365665920197,1400,460,False,False
6,normal_h16,wind_h8,wind,0.024594835937023163,0.25862445859681993,-8.191397089570287,0.03035886363377647,1400,40,False,True
6,normal_h16,damped_h8,damped,0.04348471760749817,1.1300694869742507,-0.3435622647049882,0.005788854545071011,1400,140,False,True
6,normal_h16,blur_h8,blur,0.026966970413923264,7.644141248057759,7.644141248057759,0.012086872732828534,1400,800,True,False
6,compressed_h2,wind_h8,wind,0.03696748986840248,18.88285901622167,18.88285901622167,0.05770723100692507,1400,800,True,False
6,compressed_h2,damped_h8,damped,0.07543641328811646,17.440126218019966,17.18059431489498,0.02585258956939455,1400,660,False,False
6,compressed_h2,blur_h8,blur,0.049523524940013885,15.10426758773743,15.10426758773743,0.06519339046781025,1400,800,True,False
6,wind_h8,normal_h8,normal,0.020034320652484894,2.076832863546553,-0.08476095114435497,0.033313320931934176,1400,260,False,True
6,wind_h8,normal_h16,normal,0.024594835937023163,2.0873036001409804,-0.0884723776862738,0.033313320931934176,1400,260,False,True
6,wind_h8,compressed_h2,normal,0.03696748986840248,2.104750785089674,-0.025490675653731754,0.033313320931934176,1400,260,False,True
6,wind_h8,damped_h8,damped,0.061073798686265945,6.015401154165228,5.9530335078163725,0.006889539271120041,1400,580,False,False
6,wind_h8,blur_h8,blur,0.03189590945839882,6.3787322049103095,6.3787322049103095,0.02783365665920197,1400,680,False,False
6,wind_h8,velocity_aux_h8,normal,0.016643518581986427,2.0685655432088033,-0.10146577443395366,0.033313320931934176,1400,260,False,True
6,damped_h8,normal_h8,normal,0.05156705155968666,9.778547869551748,9.77619928618272,0.033313320931934176,1400,700,False,False
6,damped_h8,normal_h16,normal,0.04348471760749817,9.6978543414956,9.694809536139164,0.033313320931934176,1400,700,False,False
6,damped_h8,compressed_h2,normal,0.07543641328811646,9.756523056399248,9.753164374402584,0.033313320931934176,1400,700,False,False
6,damped_h8,wind_h8,wind,0.061073798686265945,3.16031405613536,-2.804761953297114,0.04904297249657767,1120,180,False,True
6,damped_h8,blur_h8,blur,0.07837425917387009,15.423023821815619,15.423023821815619,0.02783365665920197,1400,800,True,False
6,damped_h8,velocity_aux_h8,normal,0.051614440977573395,9.69472821411632,9.689464212883083,0.033313320931934176,1400,700,False,False
6,blur_h8,normal_h8,normal,0.02695227786898613,1.4407590116773332,-1.200104297626587,0.033313320931934176,1400,200,False,True
6,blur_h8,normal_h16,normal,0.026966970413923264,1.4286252118292306,-1.243382564612798,0.033313320931934176,1400,200,False,True
6,blur_h8,compressed_h2,normal,0.049523524940013885,1.4259959657986958,-1.240846149978184,0.033313320931934176,1400,200,False,True
6,blur_h8,wind_h8,wind,0.03189590945839882,0.06281895580745878,-13.777225301379248,0.04904297249657767,1120,20,False,True
6,blur_h8,damped_h8,damped,0.07837425917387009,6.044261193819462,6.016963017365288,0.006889539271120041,1400,620,False,False
6,blur_h8,velocity_aux_h8,normal,0.028873277828097343,1.4150277333600179,-1.2834279054687143,0.033313320931934176,1400,200,False,True
6,velocity_aux_h8,wind_h8,wind,0.016643518581986427,0.15697825901092033,-15.389956097754224,0.05505057932838561,490,20,False,True
6,velocity_aux_h8,damped_h8,damped,0.051614440977573395,4.606759002284397,4.3014256082593425,0.007913960918547616,1400,460,False,False
6,velocity_aux_h8,blur_h8,blur,0.028873277828097343,5.304511296370673,5.298278945779043,0.028461255724467928,1400,660,False,False
