seed,src,via,dst,is_null,direct,leg1,leg2,chained
2,compressed_h2,__NULL__,damped_h8,True,21.821681085086997,4.6435454932470135,12.226737751137641,16.870283244384655
2,compressed_h2,wind_h8,damped_h8,False,21.821681085086997,1.8357724916367308,12.299566759240058,14.13533925087679
2,compressed_h2,blur_h8,damped_h8,False,21.821681085086997,4.084902308289966,14.181266719386691,18.266169027676657
2,damped_h8,__NULL__,blur_h8,True,15.470080743233364,0.6969284789548034,11.16996839216777,11.866896871122572
2,damped_h8,normal_h8,blur_h8,False,15.470080743233364,5.868506424010746,2.695546248129437,8.564052672140182
2,damped_h8,normal_h16,blur_h8,False,15.470080743233364,5.873783717079768,2.6674094781989144,8.541193195278684
2,damped_h8,compressed_h2,blur_h8,False,15.470080743233364,5.954335997028957,2.692120808930625,8.646456805959582
2,damped_h8,wind_h8,blur_h8,False,15.470080743233364,0.0,5.114148368438085,5.114148368438085
2,damped_h8,velocity_aux_h8,blur_h8,False,15.470080743233364,5.947304986299033,2.727126560040883,8.674431546339916
2,normal_h8,__NULL__,blur_h8,True,9.362054305417201,1.258153394574211,1.90158615509669,3.159739549670901
2,normal_h8,wind_h8,blur_h8,False,9.362054305417201,0.0,4.093314006215051,4.093314006215051
2,normal_h8,damped_h8,blur_h8,False,9.362054305417201,2.0276798005733223,11.196106445221677,13.223786245794999
2,velocity_aux_h8,__NULL__,blur_h8,True,6.45005783485988,1.5098325922375624,0.613330581358501,2.1231631735960637
2,velocity_aux_h8,wind_h8,blur_h8,False,6.45005783485988,0.5236213959398726,2.4534916660142323,2.977113061954105
2,velocity_aux_h8,damped_h8,blur_h8,False,6.45005783485988,3.0963640432982222,8.152278391141744,11.248642434439965
2,wind_h8,__NULL__,blur_h8,True,6.402575660319555,0.0,2.8914908284232745,2.8914908284232745
2,wind_h8,normal_h8,blur_h8,False,6.402575660319555,0.6030868282393804,0.6510464605830967,1.254133288822477
2,wind_h8,normal_h16,blur_h8,False,6.402575660319555,0.59061607765773,0.6886792537711919,1.279295331428922
2,wind_h8,compressed_h2,blur_h8,False,6.402575660319555,0.5899528837393202,0.623407554058802,1.2133604377981222
2,wind_h8,damped_h8,blur_h8,False,6.402575660319555,6.284859962997928,8.342129139673146,14.626989102671073
2,wind_h8,velocity_aux_h8,blur_h8,False,6.402575660319555,0.5976039104991491,0.6352460824307943,1.2328499929299435
2,wind_h8,__NULL__,damped_h8,True,6.354877944148721,0.0,3.0838313577548844,3.0838313577548844
2,wind_h8,normal_h8,damped_h8,False,6.354877944148721,0.5972422139039116,2.2195422145582375,2.816784428462149
2,wind_h8,normal_h16,damped_h8,False,6.354877944148721,0.600825835315008,2.2155955643171357,2.8164213996321434
2,wind_h8,compressed_h2,damped_h8,False,6.354877944148721,0.5915786926708524,2.1850451025224866,2.776623795193339
2,wind_h8,blur_h8,damped_h8,False,6.354877944148721,6.13748856527465,3.6060724280892855,9.743560993363936
2,wind_h8,velocity_aux_h8,damped_h8,False,6.354877944148721,0.6005410060049996,2.146182035051641,2.746723041056641
