seed,src,dst,target_regime,d_beh,d_cost,signed_cost,floor,ref_train_steps,steps_to_reach,censored,positive_transfer
4,normal_h8,wind_h8,wind,0.02342110313475132,0.0,-20.86608899538479,0.055917279871683274,1400,0,False,True
4,normal_h8,damped_h8,damped,0.0469985269010067,2.9491063756129097,1.2990827532632958,0.011003622649207947,1400,220,False,False
4,normal_h8,blur_h8,blur,0.026553258299827576,7.19673563658245,7.19673563658245,0.023759164885869103,1400,780,False,False
4,normal_h16,wind_h8,wind,0.025409677997231483,0.06802712451843995,-13.015950482338667,0.03270954688390096,1400,20,False,True
4,normal_h16,damped_h8,damped,0.03728223592042923,0.8333575232397942,-1.1173132615430015,0.006283946761063167,1400,100,False,True
4,normal_h16,blur_h8,blur,0.021366529166698456,3.3754269088071482,2.8629467691930506,0.01572903815716032,1400,480,False,False
4,compressed_h2,wind_h8,wind,0.037225306034088135,0.0,-8.59779108800585,0.08179993023948064,1400,0,False,True
4,compressed_h2,damped_h8,damped,0.06064914911985397,8.582443978105273,7.5721059924080265,0.03583820490610032,1400,520,False,False
4,compressed_h2,blur_h8,blur,0.04627741500735283,3.387095645306604,2.7484152667106176,0.07073764044141012,1400,340,False,False
4,wind_h8,normal_h8,normal,0.02342110313475132,0.6350147364631531,-5.790015596482488,0.038482764032151964,1400,100,False,True
4,wind_h8,normal_h16,normal,0.025409677997231483,0.6300274228292797,-5.832705608199513,0.038482764032151964,1400,100,False,True
4,wind_h8,compressed_h2,normal,0.037225306034088135,0.6368033980566357,-5.717245884357937,0.038482764032151964,1400,100,False,True
4,wind_h8,damped_h8,damped,0.03756635636091232,1.9523795135910549,-0.0802368045681053,0.011003622649207947,1400,180,False,True
4,wind_h8,blur_h8,blur,0.02833486720919609,7.936003857188753,7.936003857188753,0.023759164885869103,1400,800,True,False
4,wind_h8,velocity_aux_h8,normal,0.021141042932868004,0.6360173249055465,-5.727245801734545,0.038482764032151964,1400,100,False,True
4,damped_h8,normal_h8,normal,0.0469985269010067,5.697854307435807,3.613584793276255,0.038482764032151964,1400,360,False,False
4,damped_h8,normal_h16,normal,0.03728223592042923,5.7431238123348765,3.673937464990312,0.038482764032151964,1400,380,False,False
4,damped_h8,compressed_h2,normal,0.06064914911985397,5.789448459943135,3.761778899128475,0.038482764032151964,1400,380,False,False
4,damped_h8,wind_h8,wind,0.03756635636091232,1.8042554609359254,-9.753124845642894,0.055917279871683274,1400,120,False,True
4,damped_h8,blur_h8,blur,0.035041335970163345,18.968655034663186,18.968655034663186,0.023759164885869103,1400,800,True,False
4,damped_h8,velocity_aux_h8,normal,0.032798994332551956,5.7563469253835216,3.706840601232316,0.038482764032151964,1400,380,False,False
4,blur_h8,normal_h8,normal,0.026553258299827576,0.6483646787348247,-3.1674897235537336,0.038482764032151964,1400,120,False,True
4,blur_h8,normal_h16,normal,0.021366529166698456,0.6484791352635336,-3.156991695127791,0.038482764032151964,1400,120,False,True
4,blur_h8,compressed_h2,normal,0.04627741500735283,0.6466373659315563,-3.177383631940872,0.038482764032151964,1400,120,False,True
4,blur_h8,wind_h8,wind,0.02833486720919609,0.0,-16.76241127200543,0.055917279871683274,1400,0,False,True
4,blur_h8,damped_h8,damped,0.035041335970163345,1.6858566729795366,-0.5502855243190883,0.011003622649207947,1400,180,False,True
4,blur_h8,velocity_aux_h8,normal,0.02134312316775322,0.6614408407892497,-3.1373559539280245,0.038482764032151964,1400,120,False,True
4,velocity_aux_h8,wind_h8,wind,0.021141042932868004,0.0,-20.900974465741058,0.057719522241562134,1400,0,False,True
4,velocity_aux_h8,damped_h8,damped,0.032798994332551956,3.3139668185086473,2.8263416085392232,0.008948462917691186,1400,380,False,False
4,velocity_aux_h8,blur_h8,blur,0.02134312316775322,2.820927023887634,1.8522590815074849,0.03332655675827511,1400,340,False,False
