seed,src,via,dst,is_null,direct,leg1,leg2,chained
5,compressed_h2,__NULL__,damped_h8,True,24.213166212751748,5.868469488053098,16.80585896117347,22.674328449226568
5,compressed_h2,wind_h8,damped_h8,False,24.213166212751748,0.0,14.15255516909418,14.15255516909418
5,compressed_h2,blur_h8,damped_h8,False,24.213166212751748,2.255360998804609,10.82735203561329,13.082713034417898
5,damped_h8,__NULL__,compressed_h2,True,14.822272898658877,0.6574309511435408,8.987001196259545,9.644432147403085
5,damped_h8,wind_h8,compressed_h2,False,14.822272898658877,0.3675314944887917,2.904138372531013,3.2716698670198046
5,damped_h8,blur_h8,compressed_h2,False,14.822272898658877,4.4728551989509935,2.92259875034529,7.395453949296284
5,damped_h8,__NULL__,normal_h16,True,14.751801790699131,0.6555154053346501,9.079149980393664,9.734665385728315
5,damped_h8,wind_h8,normal_h16,False,14.751801790699131,0.3682832992266094,2.8777316628940532,3.246014962120663
5,damped_h8,blur_h8,normal_h16,False,14.751801790699131,4.481111329226264,2.9372931416072556,7.41840447083352
5,damped_h8,__NULL__,velocity_aux_h8,True,14.70966530319244,0.6678438767909053,8.987785496882031,9.655629373672937
5,damped_h8,wind_h8,velocity_aux_h8,False,14.70966530319244,0.3671505526890828,2.910948543794572,3.278099096483655
5,damped_h8,blur_h8,velocity_aux_h8,False,14.70966530319244,4.454938503957929,2.8829207756216575,7.337859279579586
5,damped_h8,__NULL__,normal_h8,True,14.70765771515786,0.6545065137010712,9.03050602523107,9.68501253893214
5,damped_h8,wind_h8,normal_h8,False,14.70765771515786,0.36994603323558,2.84531966041005,3.2152656936456303
5,damped_h8,blur_h8,normal_h8,False,14.70765771515786,4.42484936827705,2.896524499806148,7.321373868083198
5,wind_h8,__NULL__,normal_h8,True,7.577479317547782,0.0,1.7680596978891465,1.7680596978891465
5,wind_h8,damped_h8,normal_h8,False,7.577479317547782,4.41924796525448,7.818470125633571,12.237718090888052
5,wind_h8,blur_h8,normal_h8,False,7.577479317547782,1.1450515905069922,1.413985920803888,2.5590375113108803
