t,U,B1,T1,E1,P1,B2,T2,E2,P2,s,theta,F1,F2
138.70000000000002,0.5648467136796207,0.9245120594597688,0.12220838551141824,0.03922248781676676,0.3731755758280948,0.8571318571895288,0.18239049641388028,0.05974206078847125,0.4268771035798065,1.5,0.196,0.23577230390866732,0.2202121669729413
138.75,0.5647766419647767,0.9246380370174858,0.12200492927354956,0.039210907456705545,0.3729548589201904,0.8570382248729683,0.18230394293385094,0.05978138363400817,0.4266473700971038,1.5,0.196,0.23582022628880625,0.2202340574907629
138.8,0.5647069318969559,0.9247650369013737,0.12180220525509933,0.03919903055958587,0.37273423892461416,0.8569460574764906,0.18221826015646095,0.05982008813133984,0.4264177970613183,1.5,0.196,0.23586783266910538,0.22025551673538474
138.85,0.5646376059619086,0.924893040667785,0.12160020403466452,0.03918685925382439,0.37251371664248684,0.856855328232845,0.18213343070025584,0.05985817728316888,0.42618838569487966,1.5,0.196,0.23591513942771364,0.22027656433993
138.9,0.5645686862170426,0.9250220305981443,0.1213989163064595,0.03917439569950267,0.3722932928302403,0.8567660113612227,0.18204943737755677,0.05989565418412637,0.4259591371558283,1.5,0.196,0.23596216261813277,0.22029721955939657
138.95000000000002,0.5645001942938755,0.9251519896815456,0.12119833287927932,0.03916164208669182,0.3720729682006212,0.8566780820450609,0.18196626319357945,0.059932522016991056,0.4257300525391593,1.5,0.196,0.23600891797269874,0.22031750127451097
139.0,0.5644321514006049,0.9252829015976244,0.12099844467546193,0.03914860063381768,0.37185274342367997,0.8565915164101707,0.1818838913455186,0.059968784048988304,0.42550113287814817,1.5,0.196,0.23605542090609138,0.22033742799562703
139.05,0.5643645783247891,0.9254147506997021,0.12079924272984986,0.03913527358606623,0.3716326191277459,0.8565062915031842,0.18180230522159943,0.060004443628168355,0.42527237914565846,1.5,0.196,0.23610168651887037,0.2203570178666672
139.1,0.5642974954361355,0.9255475219981996,0.12060071818875151,0.039121663213828685,0.37141259590038744,0.8564223852703219,0.18172148840009733,0.06003950417986334,0.4250437922554317,1.5,0.196,0.23614772960103367,0.2203762886691005
139.15,0.5642309226893888,0.9256812011443181,0.12040286230890249,0.03910777181118583,0.3711926742893586,0.8563397765364757,0.18164142464832714,0.060073969203222534,0.4248153730633598,1.5,0.196,0.23619356463559701,0.2203952578259557
139.20000000000002,0.5641648796273179,0.9258157744139859,0.12020566645642747,0.03909360169443115,0.3709728548035313,0.8562584449846092,0.1815620979216032,0.06010784226782523,0.42458712236873974,1.5,0.196,0.23623920580219168,0.2204139424058662
139.25,0.5640993853837932,0.9259512286920671,0.12000912210580261,0.03907915520063219,0.3707531379138141,0.8561783711354695,0.18148349236217137,0.06014112701037056,0.424359040915511,1.5,0.196,0.2362846669806786,0.22043235912714232
139.3,0.5640344586869532,0.9260875514568306,0.1198132208388192,0.039064434686229714,0.37053352405405643,0.8560995363276115,0.18140559229811457,0.060173827131443584,0.42413112939347547,1.5,0.196,0.23632996175477541,0.22045052436186946
139.35,0.5639701178624522,0.926224730764677,0.11961795434354856,0.03904944252567405,0.37031401362193994,0.8560219226977316,0.18132838224223244,0.06020594639235689,0.4239033884395002,1.5,0.196,0.2363751034156958,0.2204684541400284
139.4,0.5639063808367881,0.9263627552351213,0.11942331441330868,0.03903418111009816,0.3700946069798559,0.8559455131613084,0.18125184689089704,0.06023748861206698,0.42367581863870335,1.5,0.196,0.2364201049657974,0.22048616415363417
139.45000000000002,0.5638432651407042,0.926501614036028,0.11922929294563289,0.039018652846026895,0.36987530445576927,0.8558702913935485,0.18117597112288517,0.06026845766416451,0.42344842052562287,1.5,0.196,0.23646497912223818,0.2205036697608923
139.5,0.5637807879126605,0.9266412968690976,0.11903588194124076,0.039002860154121785,0.36965610634406937,0.855796241810636,0.18110073999818874,0.06029885747393774,0.42322119458536855,1.5,0.196,0.23650973832063657,0.2205209859903683
139.55,0.5637189659023722,0.9267817939556001,0.1188430735030116,0.038986805467960975,0.36943701290640757,0.8557233495512813,0.18102613875680434,0.06032869201550806,0.42299414125475737,1.5,0.196,0.23655439471873618,0.22053812754516824
139.6,0.5636578154744094,0.9269230960223558,0.11865085983496079,0.03897049123285357,0.36921802437252177,0.8556516004585704,0.18095215281750293,0.06035796530903699,0.4227672609234322,1.5,0.196,0.23659896020007123,0.2205551088071286
139.65,0.5635973526118551,0.9270651942879574,0.1184592332412193,0.03895391990468797,0.36899914094104785,0.8555809810621084,0.18087876777658088,0.06038668141800344,0.42254055393496415,1.5,0.196,0.2366434463776321,0.22057194384101114
139.70000000000002,0.5635375929200178,0.9272080804492345,0.1182681861250165,0.038937093948813485,0.36878036278031867,0.8555114785604582,0.1808059694065934,0.06041484444655055,0.42231402058793865,1.5,0.196,0.2366878645975282,0.22058864639870257
139.75,0.563478551630195,0.9273517466679554,0.11807771098766662,0.038920015838954804,0.3685616900291498,0.8554430808038688,0.18073374365507142,0.06044245853690092,0.42208766113702517,1.5,0.196,0.2367322259426474,0.22060522992341508
139.8,0.5634202436034831,0.927496185557765,0.1178878004275592,0.03890268805615859,0.36834312279761316,0.8553757762772946,0.18066207664322273,0.0604695278668394,0.4218614757940311,1.5,0.196,0.2367765412363098,0.2206217075538865
139.85,0.5633626833346315,0.9276413901713563,0.11769844713915346,0.03888511308777175,0.36812466116779796,0.8553095540836994,0.18059095466461872,0.06049605664726243,0.42163546472893954,1.5,0.196,0.23682082104591431,0.2206380921285772
139.9,0.5633058849559366,0.9277873539878717,0.1175096439119772,0.038867293426450684,0.3679063051945592,0.8552444039276449,0.18052036418386747,0.06052204911979279,0.42140962807093135,1.5,0.196,0.2368650756865771,0.22065439618986274
139.95000000000002,0.5632498622411728,0.9279340709005339,0.11732138362963011,0.038849231569201066,0.3676880549062541,0.8551803160991605,0.18045029183527406,0.060547509554458895,0.42118396590939167,1.5,0.196,0.23690931522475922,0.22067063198821876
140.0,0.5631946286095569,0.9280815352045018,0.11713365926879193,0.03883093001644741,0.3674699103054665,0.8551172814578912,0.18038072442148922,0.06057244224743755,0.42095847829490063,1.5,0.196,0.23695354948188352,0.22068681148639765
140.05,0.5631401971297436,0.9282297415849494,0.11694646389823556,0.03881239127113202,0.3672518713697189,0.8550552914175229,0.1803116489121472,0.06059685151885904,0.42073316524020904,1.5,0.196,0.23699778803793828,0.22070294636359483
140.1,0.5630865805238476,0.9283786851053668,0.11675979067784527,0.03879361783784258,0.3670339380521729,0.8549943379304791,0.18024305244249358,0.06062074171067369,0.4205080267211984,1.5,0.196,0.2370420402350665,0.22071904801960196
140.15,0.5630337911714913,0.9285283611960778,0.11657363285764037,0.03877461222196794,0.3668161102823179,0.8549344134728903,0.18017492231200388,0.06064411718457863,0.42028306267782606,1.5,0.196,0.23708631518114084,0.22073512757894648
